Actual_MW,Predicted_MW,Forecast_Error_MW,Anomaly
44133.0,43669.844,463.15625,0
45029.0,44550.03,478.96875,0
45399.0,45228.367,170.63281,0
44890.0,44995.32,105.32031,0
43417.0,43493.094,76.09375,0
41648.0,41890.727,242.72656,0
41440.0,41576.637,136.63672,0
40101.0,40425.08,324.07812,0
36881.0,36982.45,101.44922,0
33407.0,33564.508,157.50781,0
30339.0,30313.014,25.986328,0
28204.0,28160.678,43.322266,0
26784.0,26706.182,77.81836,0
25566.0,25810.398,244.39844,0
25074.0,24964.098,109.90234,0
25126.0,24907.68,218.32031,0
25427.0,25451.16,24.160156,0
26896.0,26772.223,123.77734,0
30040.0,29763.102,276.89844,0
32968.0,33012.434,44.433594,0
35125.0,35269.508,144.50781,0
36553.0,36600.977,47.976562,0
37301.0,37253.066,47.933594,0
37713.0,37504.01,208.98828,0
37826.0,37774.184,51.816406,0
37986.0,37775.75,210.25,0
37912.0,37872.24,39.76172,0
37417.0,37321.88,95.12109,0
36509.0,36148.566,360.4336,0
35865.0,35403.562,461.4375,0
36432.0,36190.2,241.80078,0
35471.0,35627.066,156.0664,0
33333.0,33176.355,156.64453,0
30868.0,30677.186,190.81445,0
28556.0,28340.137,215.86328,0
26753.0,26712.764,40.23633,0
25635.0,25409.682,225.31836,0
24701.0,24703.996,2.9960938,0
24295.0,24074.844,220.15625,0
24241.0,24017.324,223.67578,0
24268.0,24343.863,75.86328,0
25164.0,25129.395,34.60547,0
27625.0,27466.672,158.32812,0
30187.0,30193.236,6.236328,0
32466.0,32295.355,170.64453,0
34039.0,34153.496,114.49609,0
34878.0,35012.45,134.44922,0
35238.0,35208.746,29.253906,0
35473.0,35343.367,129.63281,0
35638.0,35605.547,32.453125,0
36120.0,35686.258,433.7422,0
36162.0,35998.55,163.44922,0
35770.0,35330.312,439.6875,0
35471.0,35052.46,418.53906,0
36615.0,36065.906,549.09375,0
35893.0,35782.008,110.99219,0
33710.0,33734.664,24.664062,0
31480.0,31062.07,417.9297,0
29433.0,29289.607,143.39258,0
28000.0,27949.885,50.115234,0
27071.0,27054.887,16.113281,0
26783.0,26536.793,246.20703,0
26935.0,26967.295,32.29492,0
28506.0,28073.95,432.05078,0
31266.0,30968.816,297.1836,0
33968.0,34241.523,273.52344,0
36589.0,36583.0,6.0,0
38913.0,38768.176,144.82422,0
41136.0,41040.164,95.83594,0
42669.0,42808.055,139.05469,0
43686.0,43818.26,132.26172,0
44588.0,44501.016,86.984375,0
45238.0,45142.875,95.125,0
45587.0,45546.81,40.191406,0
45676.0,45632.113,43.88672,0
45317.0,45261.133,55.867188,0
43762.0,44125.88,363.8789,0
42221.0,42520.883,299.8828,0
42005.0,42365.59,360.58984,0
40339.0,41091.984,752.9844,0
36642.0,37122.973,480.97266,0
32986.0,33050.074,64.07422,0
30279.0,29880.434,398.5664,0
28489.0,28440.807,48.19336,0
27230.0,27287.648,57.648438,0
26450.0,26406.084,43.916016,0
26335.0,26317.129,17.871094,0
27631.0,27381.543,249.45703,0
29808.0,30018.312,210.3125,0
32345.0,32199.07,145.92969,0
34647.0,34821.523,174.52344,0
36540.0,36616.383,76.38281,0
38304.0,38312.535,8.535156,0
39582.0,39680.562,98.5625,0
40465.0,40543.63,78.62891,0
41104.0,41240.164,136.16406,0
41534.0,41592.562,58.5625,0
41786.0,41763.484,22.515625,0
41967.0,41740.08,226.92188,0
41658.0,41517.555,140.44531,0
40442.0,40556.87,114.87109,0
38774.0,39358.96,584.96094,0
39150.0,38981.242,168.75781,0
37616.0,38388.73,772.73047,0
34503.0,34449.613,53.38672,0
31249.0,31166.975,82.02539,0
28729.0,28431.332,297.66797,0
26863.0,27031.395,168.39453,0
25767.0,25703.744,63.25586,0
25207.0,25041.004,165.9961,0
25261.0,25170.887,90.11328,0
26643.0,26436.02,206.98047,0
28889.0,29125.457,236.45703,0
31452.0,31223.36,228.64062,0
34178.0,33850.805,327.1953,0
36615.0,36280.18,334.8203,0
38499.0,38668.043,169.04297,0
40051.0,39988.86,62.140625,0
41048.0,41115.156,67.15625,0
41979.0,41875.98,103.01953,0
42629.0,42604.87,24.128906,0
43142.0,42973.215,168.78516,0
43516.0,43234.535,281.46484,0
43083.0,43168.773,85.77344,0
41666.0,41817.906,151.90625,0
39966.0,40344.19,378.1914,0
40112.0,40127.508,15.5078125,0
38494.0,39264.42,770.4219,0
35172.0,35252.6,80.60156,0
31919.0,31778.791,140.20898,0
29573.0,29018.43,554.5703,0
27714.0,27834.176,120.17578,0
26549.0,26489.586,59.414062,0
25846.0,25743.334,102.666016,0
26004.0,25704.709,299.29102,0
27340.0,27241.299,98.70117,0
29727.0,29775.295,48.29492,0
32596.0,32144.416,451.58398,0
34614.0,35108.613,494.61328,0
36532.0,36295.46,236.53906,0
38553.0,38171.695,381.3047,0
40021.0,39991.617,29.382812,0
40797.0,41063.805,266.8047,0
41242.0,41490.426,248.42578,0
41343.0,41547.38,204.3789,0
41100.0,41305.426,205.42578,0
40739.0,40656.684,82.31641,0
40172.0,39810.05,361.94922,0
39194.0,38903.73,290.26953,0
38881.0,38183.39,697.6094,0
38923.0,39287.883,364.8828,0
37353.0,37635.34,282.33984,0
34435.0,34418.36,16.640625,0
31561.0,31290.95,270.05078,0
29063.0,28872.95,190.05078,0
27384.0,27386.375,2.375,0
26166.0,26270.377,104.37695,0
25573.0,25415.44,157.56055,0
25777.0,25499.89,277.10938,0
27049.0,27080.885,31.884766,0
29400.0,29488.229,88.228516,0
31835.0,31793.385,41.615234,0
34108.0,34064.57,43.429688,0
36151.0,35859.19,291.8086,0
38165.0,37871.242,293.7578,0
39456.0,39593.22,137.21875,0
40444.0,40371.855,72.14453,0
41579.0,41146.734,432.26562,0
42296.0,42212.562,83.4375,0
42541.0,42611.37,70.37109,0
42580.0,42395.695,184.30469,0
42096.0,41867.82,228.17969,0
40461.0,40730.797,269.79688,0
38845.0,38944.93,99.92969,0
38852.0,38953.617,101.61719,0
37221.0,37835.64,614.6406,0
34347.0,34102.594,244.40625,0
31447.0,31222.268,224.73242,0
28815.0,28623.326,191.67383,0
26907.0,26838.041,68.958984,0
25659.0,25498.63,160.36914,0
24889.0,24738.24,150.75977,0
24389.0,24393.828,4.828125,0
24688.0,24242.363,445.63672,0
25122.0,25134.02,12.019531,0
26447.0,26524.17,77.16992,0
29169.0,29141.975,27.02539,0
31649.0,31731.383,82.38281,0
33626.0,33519.57,106.42969,0
34620.0,34939.89,319.89062,0
35190.0,35125.773,64.22656,0
35270.0,35252.14,17.859375,0
35548.0,35154.94,393.0586,0
35640.0,35622.984,17.015625,0
35883.0,35584.004,298.9961,0
35611.0,35573.758,37.242188,0
34407.0,34505.285,98.28516,0
33125.0,33281.21,156.21094,0
33447.0,33579.594,132.59375,0
32193.0,32860.37,667.3711,0
30074.0,29791.387,282.61328,0
27759.0,27505.19,253.81055,0
25580.0,25415.11,164.89062,0
24000.0,23887.012,112.98828,0
22920.0,22774.352,145.64844,0
22179.0,22066.559,112.44141,0
21909.0,21649.105,259.89453,0
21915.0,21694.451,220.54883,0
22059.0,22053.57,5.4296875,0
22676.0,22983.172,307.17188,0
25257.0,24738.281,518.71875,0
27449.0,27731.012,282.01172,0
29474.0,29275.848,198.15234,0
31125.0,30933.863,191.13672,0
32389.0,32169.598,219.40234,0
33513.0,33067.047,445.95312,0
34233.0,34156.99,76.01172,0
35042.0,34779.707,262.29297,0
35721.0,35585.79,135.21094,0
35945.0,35767.832,177.16797,0
35361.0,35195.97,165.03125,0
34788.0,34563.1,224.89844,0
35967.0,35467.77,499.23047,0
34973.0,35189.78,216.78125,0
32641.0,32690.473,49.472656,0
30033.0,29966.193,66.80664,0
28114.0,27728.53,385.4707,0
26701.0,26662.48,38.51953,0
25980.0,25768.523,211.47656,0
25585.0,25501.451,83.54883,0
25911.0,25726.035,184.96484,0
27552.0,27176.205,375.79492,0
30399.0,30072.28,326.7207,0
33045.0,33303.45,258.44922,0
35783.0,35548.324,234.67578,0
38179.0,37991.76,187.23828,0
40504.0,40325.117,178.88281,0
42404.0,42205.71,198.28906,0
43701.0,43740.156,39.15625,0
44871.0,44677.727,193.27344,0
45588.0,45567.383,20.617188,0
45526.0,45954.906,428.90625,0
45231.0,45419.543,188.54297,0
44605.0,44586.293,18.707031,0
43211.0,43274.38,63.378906,0
42272.0,42126.6,145.39844,0
42653.0,42540.664,112.33594,0
40497.0,41593.004,1096.0039,1
36782.0,37258.305,476.3047,0
33420.0,33189.957,230.04297,0
30723.0,30366.695,356.3047,0
28891.0,28874.035,16.964844,0
27885.0,27669.834,215.16602,0
27209.0,27145.047,63.953125,0
27270.0,27113.348,156.65234,0
28767.0,28424.79,342.21094,0
31562.0,31302.457,259.54297,0
33907.0,34328.81,421.8086,0
35986.0,36055.703,69.703125,0
38026.0,37785.895,240.10547,0
40341.0,39899.79,441.21094,0
42366.0,41976.67,389.32812,0
43616.0,43758.21,142.21094,0
44710.0,44578.043,131.95703,0
45616.0,45352.242,263.7578,0
46073.0,46025.367,47.632812,0
46301.0,46181.13,119.87109,0
45760.0,45960.17,200.17188,0
43880.0,44433.887,553.8867,0
42374.0,42522.15,148.14844,0
42604.0,42562.61,41.390625,0
40539.0,41709.117,1170.1172,1
37026.0,37174.508,148.50781,0
33408.0,33467.176,59.17578,0
30613.0,30325.135,287.86523,0
28707.0,28733.904,26.904297,0
27473.0,27461.885,11.115234,0
26809.0,26638.164,170.83594,0
26673.0,26686.652,13.652344,0
28121.0,27714.828,406.17188,0
30840.0,30645.812,194.1875,0
33251.0,33551.34,300.33984,0
35512.0,35439.49,72.51172,0
37573.0,37365.21,207.78906,0
39314.0,39441.46,127.46094,0
40667.0,40660.562,6.4375,0
41567.0,41648.066,81.06641,0
42527.0,42316.93,210.07031,0
42882.0,43119.59,237.58984,0
43244.0,43051.844,192.15625,0
43401.0,43206.79,194.21094,0
42989.0,42879.297,109.703125,0
41400.0,41769.992,369.9922,0
40125.0,40045.242,79.75781,0
40574.0,40377.598,196.40234,0
38529.0,39673.176,1144.1758,1
34826.0,35210.664,384.66406,0
31731.0,31334.764,396.23633,0
29033.0,28886.951,146.04883,0
27457.0,27275.63,181.36914,0
26350.0,26311.986,38.01367,0
25913.0,25580.229,332.77148,0
26103.0,25894.857,208.14258,0
27801.0,27403.934,397.0664,0
30865.0,30515.625,349.375,0
33170.0,33604.04,434.03906,0
35065.0,35080.062,15.0625,0
36518.0,36602.996,84.99609,0
37906.0,37951.074,45.07422,0
39520.0,38880.15,639.85156,0
40518.0,40554.234,36.234375,0
41370.0,41363.168,6.8320312,0
41799.0,41911.125,112.125,0
42073.0,41948.246,124.75391,0
42093.0,41928.414,164.58594,0
41289.0,41430.426,141.42578,0
39943.0,39826.17,116.828125,0
39433.0,38788.117,644.8828,0
40054.0,39913.977,140.02344,0
38297.0,38801.766,504.76562,0
35357.0,35236.473,120.52734,0
32467.0,32178.035,288.96484,0
29899.0,29733.934,165.0664,0
28347.0,28150.672,196.32812,0
27395.0,27220.889,174.11133,0
26917.0,26692.887,224.11328,0
27191.0,26869.463,321.5371,0
28635.0,28536.24,98.759766,0
31494.0,31181.45,312.55078,0
34066.0,34201.402,135.40234,0
36339.0,36226.535,112.46484,0
38481.0,38029.234,451.76562,0
40476.0,40270.273,205.72656,0
42312.0,41857.113,454.88672,0
43564.0,43422.156,141.84375,0
44637.0,44387.223,249.77734,0
45347.0,45165.75,181.25,0
45505.0,45577.504,72.50391,0
45459.0,45308.594,150.40625,0
44539.0,44780.85,241.85156,0
42732.0,42950.367,218.36719,0
41620.0,41170.32,449.6797,0
41372.0,41795.836,423.83594,0
39392.0,40058.418,666.41797,0
36455.0,36195.504,259.4961,0
33489.0,33243.93,245.07031,0
30773.0,30549.734,223.26562,0
28977.0,28736.16,240.83984,0
27609.0,27547.477,61.523438,0
26620.0,26657.344,37.34375,0
26143.0,26082.793,60.20703,0
26219.0,26033.992,185.00781,0
26700.0,26630.207,69.79297,0
27327.0,28022.438,695.4375,0
29476.0,29463.205,12.794922,0
31103.0,31538.23,435.23047,0
32197.0,32453.297,256.29688,0
32676.0,32835.086,159.08594,0
32866.0,32815.492,50.507812,0
33061.0,32678.73,382.26953,0
33191.0,32913.973,277.02734,0
33366.0,33169.17,196.82812,0
33609.0,33380.01,228.98828,0
33442.0,33290.312,151.6875,0
32280.0,32498.488,218.48828,0
31306.0,31965.379,659.3789,0
31687.0,31910.29,223.28906,0
30174.0,30573.902,399.90234,0
28026.0,27950.768,75.23242,0
25711.0,25549.178,161.82227,0
24431.0,23550.234,880.7656,0
22106.0,22960.055,854.0547,0
21079.0,20987.719,91.28125,0
20391.0,20406.781,15.78125,0
20113.0,20038.418,74.58203,0
20187.0,20061.102,125.89844,0
20231.0,20514.957,283.95703,0
20985.0,21036.436,51.435547,0
23039.0,22908.453,130.54688,0
24825.0,25115.973,290.97266,0
26015.0,26399.7,384.69922,0
27161.0,26991.021,169.97852,0
27338.0,27872.219,534.21875,0
27580.0,27489.691,90.30859,0
27728.0,27743.797,15.796875,0
27960.0,28000.043,40.04297,0
28275.0,28433.525,158.52539,0
28473.0,28328.87,144.13086,0
27921.0,28058.729,137.72852,0
27565.0,28601.383,1036.3828,1
28412.0,27946.639,465.36133,0
27381.0,27355.197,25.802734,0
25801.0,25450.54,350.46094,0
23922.0,23637.477,284.52344,0
22115.0,22124.08,9.080078,0
20967.0,21043.645,76.64453,0
20210.0,20412.49,202.49023,0
19757.0,19959.857,202.85742,0
19651.0,19952.531,301.53125,0
19976.0,20882.691,906.6914,0
20373.0,22235.281,1862.2812,1
21027.0,22004.941,977.9414,1
23303.0,23345.965,42.964844,0
25804.0,25996.416,192.41602,0
27687.0,27662.32,24.679688,0
28758.0,28759.41,1.4101562,0
29202.0,29419.945,217.94531,0
29585.0,29540.656,44.34375,0
30060.0,29703.746,356.2539,0
30172.0,30178.49,6.4902344,0
30691.0,30330.133,360.8672,0
30888.0,30910.629,22.628906,0
30299.0,30398.209,99.208984,0
30558.0,30988.465,430.46484,0
32037.0,31100.945,936.0547,0
30958.0,30642.182,315.81836,0
28211.0,28302.062,91.0625,0
25910.0,25394.15,515.8496,0
23985.0,23786.164,198.83594,0
23001.0,22815.203,185.79688,0
22406.0,22415.043,9.042969,0
22232.0,22226.229,5.7714844,0
22600.0,22605.807,5.8066406,0
24388.0,24337.623,50.376953,0
27953.0,28000.26,47.259766,0
30606.0,30306.31,299.68945,0
32733.0,31701.816,1031.1836,1
34668.0,34107.38,560.6211,0
36064.0,36095.07,31.070312,0
37397.0,37032.645,364.35547,0
38688.0,38276.566,411.4336,0
39458.0,39573.027,115.02734,0
39678.0,40009.67,331.67188,0
40352.0,39798.13,553.8711,0
40518.0,40505.188,12.8125,0
40232.0,39979.348,252.65234,0
39061.0,39246.184,185.1836,0
38475.0,39304.547,829.5469,0
39123.0,38704.93,418.0703,0
37139.0,37449.57,310.5703,0
33533.0,34052.42,519.4219,0
30074.0,30141.08,67.08008,0
27670.0,27312.926,357.07422,0
26023.0,26062.75,39.75,0
24937.0,24975.072,38.072266,0
24201.0,24288.533,87.5332,0
24219.0,24163.066,55.933594,0
25752.0,25522.865,229.13477,0
28971.0,28815.39,155.60938,0
30892.0,31396.46,504.46094,0
32463.0,32239.633,223.36719,0
33861.0,33975.562,114.5625,0
34723.0,35220.773,497.77344,0
35404.0,35356.215,47.785156,0
35918.0,35890.414,27.585938,0
36538.0,36344.688,193.3125,0
36941.0,36925.16,15.839844,0
37185.0,37165.016,19.984375,0
37436.0,37188.777,247.22266,0
37113.0,36998.574,114.42578,0
35836.0,36109.293,273.29297,0
35080.0,35925.598,845.59766,0
35452.0,35416.426,35.57422,0
33393.0,33836.9,443.89844,0
29938.0,30423.822,485.82227,0
26827.0,26725.074,101.92578,0
24510.0,24406.07,103.92969,0
23190.0,23098.643,91.35742,0
22482.0,22296.174,185.82617,0
22084.0,21967.564,116.43555,0
22474.0,22156.727,317.27344,0
23997.0,24136.824,139.82422,0
27210.0,27179.91,30.089844,0
29290.0,29516.836,226.83594,0
30850.0,30616.283,233.7168,0
32196.0,32235.494,39.49414,0
33493.0,33383.824,109.17578,0
34305.0,34264.887,40.11328,0
34851.0,34912.04,61.039062,0
35611.0,35311.746,299.2539,0
36075.0,36043.56,31.441406,0
36608.0,36324.484,283.51562,0
36914.0,36798.547,115.453125,0
36759.0,36423.754,335.2461,0
35541.0,35765.848,224.84766,0
35121.0,35607.754,486.7539,0
35511.0,35418.47,92.53125,0
33347.0,33844.6,497.60156,0
30206.0,30424.234,218.23438,0
27240.0,27097.229,142.77148,0
24966.0,24834.7,131.30078,0
23635.0,23525.941,109.05859,0
22710.0,22724.207,14.207031,0
22446.0,22144.064,301.93555,0
22762.0,22549.986,212.01367,0
24337.0,24319.334,17.666016,0
27569.0,27521.29,47.710938,0
29892.0,29857.52,34.48047,0
31636.0,31310.918,325.08203,0
33201.0,32997.312,203.6875,0
34738.0,34470.785,267.21484,0
35745.0,35690.73,54.26953,0
36484.0,36493.555,9.5546875,0
37495.0,37056.02,438.98047,0
38095.0,38067.805,27.195312,0
38516.0,38402.57,113.42969,0
38639.0,38525.38,113.62109,0
38138.0,37931.387,206.61328,0
36656.0,36885.566,229.5664,0
35843.0,36453.047,610.0469,0
35880.0,36099.11,219.10938,0
33974.0,34119.81,145.8086,0
31332.0,31136.438,195.5625,0
28662.0,28395.758,266.2422,0
26399.0,26118.227,280.77344,0
24939.0,24679.762,259.23828,0
23757.0,23741.238,15.761719,0
23064.0,22988.113,75.88672,0
22798.0,22733.188,64.8125,0
23216.0,22896.285,319.71484,0
23868.0,23866.49,1.5097656,0
24904.0,25227.713,323.7129,0
27777.0,27087.377,689.62305,0
30164.0,30063.264,100.73633,0
31978.0,31899.814,78.18555,0
33141.0,33036.66,104.33984,0
34040.0,33724.633,315.3672,0
34775.0,34341.305,433.6953,0
35268.0,35036.688,231.3125,0
35815.0,35522.312,292.6875,0
35964.0,36020.957,56.95703,0
35860.0,35437.67,422.32812,0
34817.0,34903.855,86.85547,0
34601.0,34814.914,213.91406,0
35189.0,34948.594,240.40625,0
33642.0,33755.65,113.64844,0
31450.0,31366.346,83.6543,0
29340.0,28851.705,488.29492,0
26689.0,27040.727,351.72656,0
24976.0,24961.729,14.271484,0
23974.0,23752.668,221.33203,0
23169.0,23176.535,7.5351562,0
22734.0,22693.268,40.73242,0
22855.0,22595.312,259.6875,0
23142.0,23179.195,37.195312,0
23926.0,24083.664,157.66406,0
26365.0,25907.121,457.8789,0
29072.0,28602.516,469.48438,0
31246.0,31180.45,65.55078,0
32966.0,32822.812,143.1875,0
34456.0,34019.586,436.41406,0
35282.0,35212.02,69.98047,0
35937.0,35725.613,211.38672,0
36420.0,36340.57,79.42969,0
37065.0,36628.1,436.89844,0
37087.0,36943.6,143.39844,0
36186.0,36201.46,15.4609375,0
36270.0,36109.504,160.4961,0
37248.0,36660.438,587.5625,0
35632.0,35809.773,177.77344,0
32938.0,33307.67,369.67188,0
30277.0,30168.695,108.30469,0
27998.0,28003.002,5.001953,0
26745.0,26517.182,227.81836,0
26059.0,25880.02,178.98047,0
25795.0,25645.96,149.03906,0
26207.0,26046.271,160.72852,0
28098.0,27662.578,435.42188,0
32016.0,31129.459,886.541,0
34930.0,35007.18,77.17969,0
36925.0,36781.816,143.1836,0
38546.0,38601.188,55.1875,0
40000.0,40111.996,111.99609,0
41021.0,41044.215,23.214844,0
41994.0,41880.504,113.49609,0
42394.0,42748.855,354.85547,0
43012.0,42729.945,282.0547,0
43184.0,43304.22,120.21875,0
42998.0,43121.418,123.41797,0
42158.0,42377.996,219.9961,0
41109.0,40920.19,188.8086,0
40518.0,41192.13,674.1289,0
40375.0,40695.344,320.34375,0
37644.0,38596.57,952.5703,0
33927.0,34361.074,434.07422,0
30510.0,30397.775,112.22461,0
27611.0,27718.945,107.94531,0
25944.0,25915.07,28.929688,0
24850.0,24885.27,35.26953,0
24296.0,24210.72,85.2793,0
24414.0,24353.148,60.851562,0
25843.0,25819.006,23.99414,0
29166.0,28836.812,329.1875,0
31269.0,31655.586,386.58594,0
32704.0,32683.07,20.929688,0
33887.0,34185.035,298.03516,0
34796.0,35132.008,336.0078,0
35451.0,35395.04,55.960938,0
35790.0,35970.297,180.29688,0
36476.0,36173.73,302.26953,0
36914.0,36887.242,26.757812,0
37122.0,37171.45,49.44922,0
37187.0,37175.395,11.605469,0
36762.0,36668.01,93.98828,0
35460.0,35845.105,385.10547,0
34865.0,35784.508,919.5078,0
35178.0,35234.676,56.67578,0
32949.0,33542.383,593.3828,0
29931.0,29914.715,16.285156,0
27052.0,26809.455,242.54492,0
24763.0,24698.479,64.521484,0
23567.0,23360.762,206.23828,0
22835.0,22713.982,121.01758,0
22472.0,22362.645,109.35547,0
22684.0,22615.805,68.19531,0
24144.0,24272.734,128.73438,0
27346.0,27315.95,30.050781,0
29368.0,29686.658,318.6582,0
31077.0,30664.424,412.57617,0
32759.0,32585.309,173.6914,0
34121.0,34151.605,30.605469,0
34818.0,35002.055,184.05469,0
35315.0,35402.055,87.05469,0
35997.0,35733.625,263.375,0
36576.0,36386.812,189.1875,0
37033.0,36921.023,111.97656,0
37292.0,37211.33,80.671875,0
36954.0,36811.453,142.54688,0
35519.0,35934.125,415.125,0
35045.0,35751.31,706.3086,0
35351.0,35414.125,63.125,0
33164.0,33650.19,486.1914,0
29691.0,30164.648,473.64844,0
26871.0,26480.334,390.66602,0
24604.0,24479.2,124.80078,0
23204.0,23185.418,18.582031,0
22583.0,22288.254,294.7461,0
22328.0,22092.5,235.5,0
22556.0,22465.85,90.15039,0
24240.0,24138.83,101.16992,0
27618.0,27533.51,84.490234,0
29690.0,29944.28,254.2793,0
31294.0,30914.12,379.88086,0
32908.0,32666.635,241.36523,0
34482.0,34214.906,267.09375,0
35468.0,35447.066,20.933594,0
36392.0,36239.23,152.76953,0
37387.0,37076.406,310.59375,0
38293.0,37988.094,304.90625,0
39121.0,38814.6,306.39844,0
39551.0,39447.74,103.26172,0
39198.0,39089.438,108.5625,0
37754.0,37942.75,188.75,0
37771.0,37706.17,64.828125,0
38008.0,38183.203,175.20312,0
35718.0,36151.016,433.01562,0
32145.0,32662.61,517.6094,0
28992.0,28869.018,122.98242,0
26558.0,26387.895,170.10547,0
24930.0,24983.312,53.3125,0
23970.0,23883.871,86.12891,0
23383.0,23343.023,39.976562,0
23310.0,23349.336,39.335938,0
24731.0,24561.283,169.7168,0
28018.0,27760.635,257.36523,0
30307.0,30491.994,184.99414,0
31170.0,31832.354,662.3535,0
31713.0,32183.914,470.91406,0
32078.0,32446.045,368.04492,0
31824.0,32259.05,435.05078,0
31303.0,31717.572,414.57227,0
31276.0,31019.879,256.1211,0
31040.0,31068.69,28.689453,0
30548.0,30743.625,195.625,0
30279.0,30158.365,120.634766,0
29774.0,29740.404,33.595703,0
28972.0,29256.623,284.62305,0
29318.0,29918.656,600.65625,0
29759.0,29354.67,404.33008,0
28253.0,28374.645,121.64453,0
26265.0,25951.578,313.42188,0
23923.0,23808.412,114.58789,0
22120.0,21828.871,291.1289,0
20923.0,20785.727,137.27344,0
20330.0,20082.785,247.21484,0
19914.0,19906.39,7.609375,0
19919.0,19930.43,11.4296875,0
20400.0,20401.762,1.7617188,0
21314.0,21330.324,16.324219,0
22309.0,22752.938,443.9375,0
24491.0,24141.62,349.38086,0
26010.0,26227.959,217.95898,0
26950.0,26916.203,33.796875,0
26982.0,27276.695,294.6953,0
26826.0,26863.373,37.373047,0
26563.0,26499.783,63.216797,0
26214.0,26203.676,10.324219,0
25964.0,26042.701,78.70117,0
26111.0,25993.436,117.56445,0
26084.0,26042.504,41.496094,0
26044.0,26061.43,17.429688,0
26894.0,27441.436,547.43555,0
27510.0,26896.344,613.65625,0
26461.0,26244.637,216.36328,0
24726.0,24556.367,169.63281,0
22853.0,22596.018,256.98242,0
21098.0,21038.215,59.785156,0
19939.0,19894.016,44.984375,0
19414.0,19165.273,248.72656,0
19023.0,18973.844,49.15625,0
19056.0,18895.867,160.13281,0
19211.0,19295.387,84.38672,0
19814.0,19740.627,73.37305,0
20493.0,20843.941,350.9414,0
22376.0,22068.273,307.72656,0
24018.0,24095.645,77.64453,0
24889.0,25209.33,320.33008,0
25412.0,25436.43,24.429688,0
25804.0,25644.092,159.9082,0
25974.0,25853.268,120.73242,0
25934.0,25984.146,50.146484,0
26193.0,26072.293,120.70703,0
26514.0,26638.426,124.42578,0
26910.0,26589.164,320.83594,0
26927.0,26898.012,28.988281,0
28132.0,27990.254,141.7461,0
28879.0,28162.105,716.89453,0
27368.0,27559.85,191.84961,0
25153.0,25351.947,198.94727,0
23096.0,22923.258,172.74219,0
21498.0,21362.012,135.98828,0
20585.0,20565.865,19.134766,0
20077.0,20140.64,63.640625,0
20056.0,19917.844,138.15625,0
20562.0,20449.139,112.86133,0
22345.0,22304.629,40.371094,0
25868.0,25718.562,149.4375,0
28243.0,28561.172,318.17188,0
29461.0,29594.873,133.87305,0
30552.0,30737.879,185.8789,0
31624.0,31553.8,70.19922,0
32236.0,32189.008,46.992188,0
32559.0,32667.969,108.96875,0
33003.0,32871.934,131.0664,0
33184.0,33224.836,40.835938,0
33292.0,33270.688,21.3125,0
33306.0,33408.324,102.32422,0
32955.0,32912.113,42.88672,0
32192.0,32445.066,253.0664,0
32826.0,33162.383,336.3828,0
32841.0,33178.562,337.5625,0
30716.0,31064.428,348.42773,0
27795.0,27812.67,17.669922,0
24975.0,24883.844,91.15625,0
23088.0,22803.668,284.33203,0
22009.0,21865.262,143.73828,0
21482.0,21325.219,156.78125,0
21138.0,21176.695,38.695312,0
21422.0,21386.125,35.875,0
23173.0,23190.254,17.253906,0
26363.0,26756.264,393.26367,0
28368.0,28639.73,271.73047,0
29886.0,29566.732,319.26758,0
30971.0,31272.87,301.86914,0
32059.0,31987.76,71.240234,0
32754.0,32657.219,96.78125,0
33129.0,33227.87,98.87109,0
33607.0,33461.62,145.3789,0
33759.0,33860.99,101.98828,0
33419.0,33825.73,406.73047,0
33312.0,33185.35,126.64844,0
32865.0,32818.36,46.640625,0
32181.0,32323.473,142.47266,0
32963.0,33186.33,223.32812,0
33181.0,33155.25,25.75,0
31268.0,31431.56,163.56055,0
28251.0,28472.557,221.55664,0
25495.0,25333.076,161.92383,0
23575.0,23327.37,247.63086,0
22504.0,22362.102,141.89844,0
21755.0,21814.498,59.498047,0
21498.0,21400.377,97.62305,0
21924.0,21732.26,191.74023,0
23566.0,23708.844,142.84375,0
27070.0,27025.09,44.910156,0
29005.0,29471.955,466.95508,0
30242.0,30001.049,240.95117,0
31552.0,31442.725,109.27539,0
32905.0,32631.957,273.04297,0
33688.0,33653.445,34.554688,0
33967.0,34286.484,319.48438,0
34368.0,34291.797,76.203125,0
34719.0,34556.617,162.38281,0
34601.0,34864.17,263.17188,0
34522.0,34440.87,81.12891,0
33806.0,33930.344,124.34375,0
32949.0,32872.95,76.05078,0
33929.0,33777.24,151.76172,0
33894.0,34202.574,308.57422,0
31978.0,32019.83,41.83008,0
29072.0,29196.982,124.98242,0
26541.0,26139.768,401.23242,0
24546.0,24320.785,225.21484,0
23490.0,23261.89,228.10938,0
22902.0,22740.352,161.64844,0
22608.0,22539.734,68.265625,0
23091.0,22812.176,278.82422,0
25043.0,24879.75,163.25,0
28919.0,28567.182,351.81836,0
31293.0,31289.719,3.28125,0
32596.0,32261.053,334.94727,0
33480.0,33635.082,155.08203,0
34156.0,34379.242,223.24219,0
34400.0,34530.176,130.17578,0
34155.0,34627.176,472.17578,0
34110.0,34135.297,25.296875,0
33897.0,34001.57,104.57031,0
33681.0,33649.66,31.339844,0
33688.0,33402.844,285.15625,0
33564.0,33200.938,363.0625,0
33378.0,33027.08,350.92188,0
